#Title: Galactic center X-ray sources (Muno+, 2009)
#INFO creator=Muno M.P.     First author or institution     
#INFO cites=bibcode:2009ApJS..181..110M     Article or Data origin sources     
#INFO reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/181/110     Dataset landing page     
#---Details of Columns:
#    CXOGC            (A15)   IAU name (HHMMSS.s-DDMMSS) [ucd=meta.id;meta.main]
#    RAJ2000 (deg)    (F9.5)  Right Ascension in degrees (J2000) [ucd=pos.eq.ra;meta.main]
#    DEJ2000 (deg)    (F9.5)  Declination in degrees (J2000) [ucd=pos.eq.dec;meta.main]
#    Sflux (ph/cm2/s) (E8.1)  Photon flux 0.5-2.0keV [ucd=phot.flux;em.X-ray]
#    Hflux (ph/cm2/s) (E8.1)  Photon flux 2-8keV [ucd=phot.flux;em.X-ray]
#--------------- --------- --------- -------- --------
#                RAJ2      DEJ2      Sflux (p Hflux (p
#CXOGC           000 (deg) 000 (deg) h/cm2/s) h/cm2/s)
#--------------- --------- --------- -------- --------
174533.2-290141 266.38840 -29.02821 -5.2e-09  2.0e-07
174533.2-290143 266.38853 -29.02874 -5.3e-09  1.3e-07
174533.2-290201 266.38849 -29.03364  4.7e-09  2.4e-07
174533.2-290250 266.38859 -29.04750  1.8e-08 -4.5e-09
174533.2-290252 266.38856 -29.04807 -2.7e-09  1.2e-07
174533.2-290323 266.38846 -29.05667 -2.7e-09  1.0e-07
174533.3-285723 266.38913 -28.95652 -2.5e-09  4.6e-07
174533.3-285802 266.38887 -28.96736 -6.9e-09  3.4e-07
174533.3-285839 266.38899 -28.97775 -1.2e-08  1.7e-07
174533.3-285919 266.38879 -28.98874  7.6e-09  4.2e-07
174533.3-290009 266.38874 -29.00252 -1.0e-08  1.9e-07
174533.3-290052 266.38888 -29.01446  3.0e-08  4.7e-07
174533.3-290132 266.38888 -29.02583 -4.8e-09  2.1e-07
174533.3-290346 266.38887 -29.06301 -7.2e-09  3.7e-07
174533.3-290358 266.38875 -29.06617  5.5e-09  1.6e-07
174533.4-285618 266.38943 -28.93838  3.5e-08  3.5e-06
174533.4-285759 266.38934 -28.96658  4.1e-09  1.9e-07
174533.4-285954 266.38950 -28.99855 -2.0e-08  2.3e-07
174533.4-290006 266.38957 -29.00193 -8.4e-10  8.7e-07
174533.4-290022 266.38933 -29.00629 -2.1e-09  3.8e-07
174533.4-290033 266.38926 -29.00929  8.1e-09  2.5e-07
174533.4-290106 266.38953 -29.01858  1.5e-08  3.0e-07
174533.4-290138 266.38949 -29.02747 -4.0e-09  4.3e-07
174533.4-290307 266.38958 -29.05205  4.7e-08  3.9e-08
174533.4-290314 266.38927 -29.05404 -1.2e-09  4.3e-07
174533.4-290402 266.38955 -29.06735  1.9e-09  2.5e-07
174533.4-290508 266.38924 -29.08567 -2.6e-08  1.6e-07
174533.4-290542 266.38903 -29.09513 -2.9e-09  3.5e-07
174533.5-285540 266.38978 -28.92787  5.8e-09  2.7e-07
174533.5-285723 266.38966 -28.95642 -2.4e-09  5.1e-07
174533.5-285959 266.38965 -28.99984  2.1e-09  2.2e-07
174533.5-290002 266.38975 -29.00057  2.5e-09  4.2e-07
174533.5-290006 266.38957 -29.00193  9.0e-09  8.4e-07
174533.5-290128 266.38963 -29.02467  8.4e-10  1.2e-07
174533.5-290130 266.38984 -29.02523  6.4e-10  1.7e-07
174533.5-290140 266.38997 -29.02792  5.2e-09  9.1e-07
174533.5-290212 266.39001 -29.03695  6.8e-10  7.5e-08
174533.5-290225 266.38981 -29.04049 -5.2e-10  1.6e-07
174533.5-290235 266.38994 -29.04330  8.0e-09  4.1e-07
174533.6-285446 266.38997 -28.91292  9.0e-08  1.1e-07
174533.6-285526 266.39023 -28.92394  1.3e-07  1.4e-08
174533.6-285831 266.39014 -28.97537  4.3e-09  4.6e-07
174533.6-285859 266.39028 -28.98319  1.5e-08  1.1e-07
174533.6-285905 266.39021 -28.98479  2.2e-08  6.8e-07
174533.6-285931 266.39025 -28.99195  2.2e-08  2.6e-06
174533.6-290024 266.39033 -29.00677 -4.3e-09  1.7e-07
174533.6-290051 266.39007 -29.01420  4.5e-09  8.5e-08
174533.6-290055 266.39010 -29.01534  7.6e-09  2.4e-07
174533.6-290117 266.39019 -29.02152  4.1e-09  1.6e-07
174533.6-290158 266.39034 -29.03295  1.1e-08  2.3e-07
174533.6-290217 266.39029 -29.03811  8.6e-09  1.6e-07
174533.6-290358 266.39034 -29.06623  2.7e-09  2.1e-07
174533.7-285717 266.39048 -28.95473  2.5e-08  2.5e-07
174533.7-285725 266.39041 -28.95697  4.7e-09  8.7e-08
174533.7-285728 266.39075 -28.95803  1.3e-08  9.0e-07
174533.7-285744 266.39048 -28.96224  2.9e-09  2.6e-07
174533.7-285823 266.39075 -28.97322 -4.9e-09  4.1e-07
174533.7-290112 266.39073 -29.02010  2.3e-09  7.3e-08
174533.7-290123 266.39048 -29.02336  1.6e-08  6.6e-08
174533.7-290242 266.39049 -29.04523 -1.1e-08  4.7e-07
174533.7-290252 266.39081 -29.04788  4.5e-08  2.0e-07
174533.7-290258 266.39048 -29.04956 -1.1e-09  6.9e-07
174533.7-290350 266.39082 -29.06401  3.4e-08  1.9e-08
174533.7-290409 266.39058 -29.06922  3.3e-08  1.3e-07
174533.7-290432 266.39050 -29.07587 -5.4e-09  3.8e-07
174533.8-285522 266.39117 -28.92296  4.4e-07  2.0e-07
174533.8-285850 266.39092 -28.98069  8.1e-09  1.2e-07
174533.8-290003 266.39103 -29.00099 -1.9e-10  1.0e-07
174533.8-290033 266.39111 -29.00926  3.7e-09  3.2e-07
174533.8-290034 266.39091 -29.00971  5.6e-10  1.8e-07
174533.8-290126 266.39089 -29.02410 -5.5e-09  1.7e-07
174533.8-290159 266.39092 -29.03310 -5.1e-09  3.2e-07
174533.8-290243 266.39119 -29.04535  1.6e-09  2.0e-07
174533.8-290301 266.39097 -29.05043  1.5e-08  2.2e-07
174533.8-290641 266.39125 -29.11200  1.3e-07  3.4e-09
174533.9-285758 266.39138 -28.96609 -2.2e-09  4.2e-07
174533.9-285808 266.39127 -28.96893 -8.4e-09  1.9e-07
174533.9-285847 266.39155 -28.97981  3.0e-09  1.2e-07
174533.9-285855 266.39143 -28.98214  1.8e-10  2.3e-07
174533.9-290043 266.39125 -29.01218  4.4e-09  8.0e-08
174533.9-290102 266.39137 -29.01746  5.3e-08 -2.6e-08
174533.9-290109 266.39149 -29.01922  6.0e-09  1.1e-07
174533.9-290350 266.39147 -29.06388  5.8e-09  5.9e-07
174534.0-285432 266.39182 -28.90913  1.5e-08  2.4e-07
174534.0-285510 266.39194 -28.91971  1.7e-08  2.6e-07
174534.0-285555 266.39193 -28.93213  1.3e-08  2.2e-07
174534.0-285609 266.39178 -28.93605  5.9e-09  4.0e-07
174534.0-285956 266.39176 -28.99897 -6.8e-09  5.2e-07
174534.0-290030 266.39202 -29.00852 -9.3e-09  4.8e-07
174534.0-290134 266.39190 -29.02624  2.9e-08  2.8e-07
174534.0-290201 266.39200 -29.03372  6.4e-09  6.1e-07
174534.0-290341 266.39189 -29.06158  5.7e-08  3.0e-08
174534.1-285700 266.39238 -28.95021  2.0e-08  4.7e-07
174534.1-285709 266.39217 -28.95255 -6.3e-09  2.5e-07
174534.1-285903 266.39211 -28.98425 -1.1e-08  2.1e-07
174534.1-285926 266.39228 -28.99061 -1.2e-08  2.5e-07
174534.1-290051 266.39215 -29.01421 -5.4e-09  9.4e-08
174534.1-290057 266.39249 -29.01588 -5.3e-09  1.9e-07
174534.1-290119 266.39236 -29.02201  1.7e-08  3.9e-07
174534.1-290223 266.39223 -29.03987 -5.4e-09  1.3e-07
174534.1-290235 266.39248 -29.04311 -6.6e-09  9.9e-08
174534.1-290250 266.39238 -29.04738  4.6e-09  1.9e-07
174534.1-290314 266.39213 -29.05398 -5.8e-09  1.9e-07
174534.2-285705 266.39268 -28.95147  4.3e-09  2.2e-07
174534.2-285711 266.39290 -28.95309 -2.9e-09  1.5e-07
174534.2-285859 266.39271 -28.98311  2.4e-09  3.0e-07
174534.2-285905 266.39287 -28.98497  3.2e-09  5.5e-07
174534.2-285918 266.39261 -28.98841  3.5e-09  4.8e-07
174534.2-285935 266.39258 -28.99327  1.0e-08  8.1e-07
174534.2-290011 266.39248 -29.00332  3.9e-08  8.4e-08
174534.2-290023 266.39282 -29.00656 -1.3e-08  4.7e-07
174534.2-290115 266.39258 -29.02109 -8.6e-10  1.3e-07
174534.2-290150 266.39269 -29.03076  1.0e-08  2.1e-07
174534.2-290308 266.39284 -29.05248  6.3e-09  7.3e-07
174534.2-290350 266.39265 -29.06406 -3.8e-10  2.0e-07
174534.2-290357 266.39260 -29.06586  7.2e-09  1.2e-07
174534.2-290403 266.39248 -29.06777  2.5e-09  1.2e-07
174534.3-285549 266.39290 -28.93024  9.5e-09  1.9e-07
174534.3-285615 266.39327 -28.93774  6.7e-09  2.6e-07
174534.3-285636 266.39322 -28.94353  8.3e-09  1.6e-07
174534.3-285642 266.39294 -28.94498 -6.0e-09  1.5e-07
174534.3-285737 266.39320 -28.96045  7.3e-09  2.6e-07
174534.3-290046 266.39324 -29.01295  5.8e-09  3.7e-07
174534.3-290054 266.39308 -29.01517  6.7e-09  1.7e-07
174534.3-290056 266.39320 -29.01573 -1.4e-09  1.6e-07
174534.3-290244 266.39309 -29.04572  1.5e-08  3.8e-07
174534.3-290329 266.39329 -29.05823  2.1e-08  2.6e-07
174534.4-285523 266.39371 -28.92331  8.9e-09  1.9e-06
174534.4-285749 266.39337 -28.96369 -4.9e-09  4.5e-07
174534.4-285756 266.39348 -28.96583 -9.9e-09  3.1e-07
174534.4-285813 266.39335 -28.97049 -2.0e-09  3.5e-07
174534.4-285906 266.39355 -28.98524  2.1e-09  2.5e-07
174534.4-285951 266.39351 -28.99760 -1.2e-08  3.1e-07
174534.4-290102 266.39364 -29.01747  5.1e-09  4.1e-07
174534.4-290112 266.39338 -29.02014  1.8e-08  3.1e-07
174534.4-290132 266.39370 -29.02567  5.3e-11  1.2e-07
174534.4-290249 266.39339 -29.04704  1.8e-08  6.8e-08
174534.4-290259 266.39331 -29.04996  7.4e-09  2.7e-07
174534.4-290514 266.39343 -29.08723  1.3e-08  2.3e-07
174534.4-290745 266.39362 -29.12929  2.0e-07  7.7e-07
174534.5-285348 266.39414 -28.89685  2.1e-07  1.1e-07
174534.5-285636 266.39383 -28.94356  4.0e-08  1.5e-07
174534.5-285723 266.39406 -28.95660  1.5e-08  2.5e-07
174534.5-285727 266.39389 -28.95759  2.6e-08  3.2e-07
174534.5-285826 266.39381 -28.97399  9.4e-09  3.3e-07
174534.5-285835 266.39377 -28.97656  6.7e-09  1.9e-07
174534.5-285837 266.39409 -28.97716  5.9e-09  1.2e-07
174534.5-285918 266.39384 -28.98842  5.3e-09  1.5e-07
174534.5-285931 266.39417 -28.99200  1.0e-08  3.9e-07
174534.5-285933 266.39387 -28.99275 -2.6e-09  2.7e-07
174534.5-285938 266.39398 -28.99408 -2.3e-09  5.1e-07
174534.5-290016 266.39388 -29.00459  5.9e-09  4.0e-07
174534.5-290201 266.39407 -29.03363  1.2e-08  7.4e-06
174534.5-290236 266.39407 -29.04354  8.6e-10  1.7e-07
174534.5-290359 266.39401 -29.06652  1.2e-07 -1.5e-08
174534.5-290407 266.39387 -29.06878 -1.9e-09  1.6e-07
174534.5-290534 266.39380 -29.09286 -3.5e-09  2.0e-07
174534.5-290704 266.39377 -29.11782  3.2e-08  2.4e-07
174534.6-285522 266.39410 -28.92305  7.2e-09  1.9e-06
174534.6-285624 266.39421 -28.94022 -1.4e-09  2.0e-07
174534.6-285931 266.39415 -28.99199  3.6e-09  4.3e-07
174534.6-290025 266.39433 -29.00697 -1.0e-08  3.0e-07
174534.6-290039 266.39431 -29.01111  2.2e-09  4.8e-07
174534.6-290044 266.39447 -29.01249 -1.0e-08  5.6e-07
174534.6-290130 266.39451 -29.02521 -3.5e-09  2.2e-07
174534.6-290217 266.39422 -29.03834  7.8e-09  1.1e-07
174534.6-290308 266.39456 -29.05225  6.2e-09  5.5e-07
174534.6-290314 266.39444 -29.05414 -5.2e-09  1.5e-07
174534.7-285550 266.39489 -28.93056 -2.2e-09  5.0e-07
174534.7-285804 266.39481 -28.96805  2.2e-09  3.1e-07
174534.7-285859 266.39497 -28.98324  2.8e-08  2.1e-07
174534.7-285919 266.39468 -28.98880  2.0e-08  3.8e-07
174534.7-285959 266.39464 -28.99996  1.3e-08  5.9e-08
174534.7-290241 266.39470 -29.04474 -4.0e-09  1.7e-07
174534.7-290321 266.39489 -29.05606  7.9e-09  5.8e-08
174534.7-290709 266.39511 -29.11931 -9.8e-09  2.5e-07
174534.8-285726 266.39500 -28.95730  5.9e-08 -3.1e-08
174534.8-285734 266.39506 -28.95952  2.2e-10  1.3e-07
174534.8-285747 266.39523 -28.96326  1.3e-08  3.0e-07
174534.8-285831 266.39515 -28.97546 -1.3e-09  3.9e-07
174534.8-290008 266.39535 -29.00232  2.1e-09  6.2e-07
174534.8-290030 266.39500 -29.00854 -3.8e-10  2.1e-07
174534.8-290040 266.39540 -29.01128  6.9e-09  2.6e-07
174534.8-290132 266.39525 -29.02566 -6.2e-09  2.1e-07
174534.8-290143 266.39508 -29.02887 -6.6e-09  2.2e-07
174534.8-290151 266.39531 -29.03089  1.3e-08  3.6e-07
174534.8-290207 266.39529 -29.03561  3.2e-09  1.1e-07
174534.8-290217 266.39541 -29.03833  2.6e-09  4.9e-07
174534.8-290245 266.39509 -29.04589 -1.6e-09  3.7e-07
174534.8-290444 266.39539 -29.07906 -7.5e-09  1.9e-07
174534.8-290456 266.39525 -29.08232  1.4e-08  1.1e-07
174534.8-290600 266.39567 -29.10018  2.3e-08  1.1e-07
174534.8-290851 266.39531 -29.14761  7.0e-07  1.0e-07
174534.9-285247 266.39557 -28.88006  2.5e-08  2.9e-07
174534.9-285326 266.39577 -28.89061 -2.9e-08  5.3e-07
174534.9-285847 266.39573 -28.97980 -4.6e-09  1.4e-07
174534.9-285913 266.39561 -28.98706  6.2e-10  1.7e-07
174534.9-285936 266.39544 -28.99361  1.6e-08  6.0e-07
174534.9-290003 266.39567 -29.00109  1.0e-08  1.7e-07
174534.9-290019 266.39546 -29.00541  1.6e-08  4.0e-07
174534.9-290032 266.39578 -29.00893  4.9e-09  2.7e-07
174534.9-290118 266.39578 -29.02190 -1.1e-08  3.1e-06
174534.9-290140 266.39562 -29.02782 -2.6e-09  3.6e-07
174534.9-290201 266.39565 -29.03389  1.3e-09  2.2e-07
174534.9-290248 266.39573 -29.04686  4.3e-09  1.4e-07
174534.9-290254 266.39554 -29.04855 -9.9e-09  2.2e-07
174534.9-290331 266.39556 -29.05870 -8.4e-11  3.3e-07
174534.9-290419 266.39562 -29.07224 -1.4e-09  2.1e-07
174535.0-285836 266.39601 -28.97680  8.8e-09  1.4e-07
174535.0-285851 266.39591 -28.98096 -5.9e-09  1.6e-07
174535.0-290008 266.39617 -29.00237  2.2e-09  2.1e-07
174535.0-290042 266.39585 -29.01174 -3.0e-09  6.1e-07
174535.0-290115 266.39617 -29.02098  1.5e-08  2.1e-07
174535.0-290131 266.39587 -29.02538 -7.1e-09  1.6e-07
174535.0-290200 266.39614 -29.03334 -2.1e-09  3.4e-07
174535.0-290206 266.39615 -29.03518  1.2e-09  3.1e-07
174535.0-290216 266.39591 -29.03805  2.4e-09  2.0e-07
174535.1-285821 266.39644 -28.97267  2.0e-08  9.2e-08
174535.1-285832 266.39631 -28.97561  2.5e-09  1.7e-07
174535.1-285843 266.39639 -28.97873  6.4e-09  2.6e-07
174535.1-285855 266.39655 -28.98194  8.3e-09  1.7e-07
174535.1-290031 266.39644 -29.00888 -4.1e-09  2.5e-07
174535.1-290041 266.39651 -29.01148 -6.2e-09  1.0e-07
174535.1-290102 266.39654 -29.01742  4.6e-10  1.4e-07
174535.1-290108 266.39644 -29.01900 -6.3e-09  2.6e-07
174535.1-290144 266.39650 -29.02909 -9.4e-09  2.0e-07
174535.1-290224 266.39661 -29.04014  1.1e-09  4.7e-07
174535.1-290335 266.39644 -29.06007  2.4e-08  1.0e-07
174535.2-285631 266.39700 -28.94217 -1.7e-10  3.6e-07
174535.2-285900 266.39675 -28.98339  2.1e-08  3.9e-07
174535.2-290015 266.39702 -29.00432 -8.6e-09  3.9e-07
174535.2-290025 266.39665 -29.00713  3.3e-08  5.3e-08
174535.2-290048 266.39682 -29.01351 -9.4e-10  2.1e-07
174535.2-290101 266.39703 -29.01707 -3.3e-09  2.1e-07
174535.2-290154 266.39680 -29.03181 -4.2e-09  4.0e-07
174535.2-290204 266.39699 -29.03461  4.5e-10  5.4e-07
174535.2-290306 266.39668 -29.05175  1.8e-07  5.0e-08
174535.2-290311 266.39673 -29.05313  8.0e-09  3.0e-07
174535.3-285623 266.39744 -28.93988  1.3e-08  3.4e-07
174535.3-285711 266.39733 -28.95311  4.7e-08  2.1e-08
174535.3-290214 266.39734 -29.03746 -2.1e-09  1.2e-07
174535.3-290220 266.39733 -29.03894 -2.3e-08  5.6e-07
174535.3-290339 266.39718 -29.06107 -1.2e-08  1.1e-07
174535.4-285605 266.39767 -28.93482 -1.5e-08  5.3e-07
174535.4-285655 266.39751 -28.94867 -2.2e-08  1.4e-07
174535.4-285706 266.39763 -28.95189  8.4e-09  1.5e-07
174535.4-285734 266.39771 -28.95958 -7.2e-09  7.9e-07
174535.4-285925 266.39774 -28.99037  6.1e-09  3.0e-07
174535.4-290233 266.39757 -29.04252 -5.9e-09  2.4e-07
174535.4-290321 266.39764 -29.05591  4.8e-08  3.0e-08
174535.5-285440 266.39801 -28.91111  1.3e-08  8.1e-07
174535.5-285635 266.39826 -28.94322 -1.4e-09  5.2e-07
174535.5-285714 266.39795 -28.95392  1.0e-08  1.4e-07
174535.5-285805 266.39808 -28.96828  9.9e-09  1.9e-07
174535.5-285830 266.39793 -28.97522 -1.0e-08  6.1e-07
174535.5-285900 266.39826 -28.98348 -6.6e-09  6.4e-07
174535.5-285904 266.39796 -28.98461  3.3e-09  1.6e-07
174535.5-285920 266.39804 -28.98889  1.5e-08  1.3e-07
174535.5-285942 266.39799 -28.99505  4.9e-08  2.0e-07
174535.5-290112 266.39803 -29.02014  2.2e-09  2.3e-07
174535.5-290124 266.39821 -29.02337  2.6e-08  2.0e-05
174535.5-290309 266.39790 -29.05274 -2.2e-09  4.6e-08
174535.5-290329 266.39808 -29.05809 -2.6e-09  1.7e-07
174535.5-290510 266.39800 -29.08626  1.2e-07 -3.6e-08
174535.6-285928 266.39875 -28.99136  2.6e-08  2.1e-07
174535.6-285953 266.39844 -28.99819 -3.4e-10  3.6e-07
174535.6-285958 266.39870 -28.99958 -5.4e-09  1.4e-07
174535.6-290011 266.39848 -29.00332  5.7e-09  2.6e-07
174535.6-290020 266.39845 -29.00568  3.5e-08  1.9e-07
174535.6-290034 266.39866 -29.00968  6.7e-10  3.1e-06
174535.6-290133 266.39851 -29.02615  5.1e-08  1.5e-05
174535.6-290234 266.39875 -29.04293  3.7e-09  1.4e-07
174535.6-290306 266.39850 -29.05180 -4.3e-09  1.3e-07
174535.6-290354 266.39852 -29.06519  8.2e-08  1.7e-08
174535.6-290831 266.39855 -29.14211  1.9e-08  1.2e-06
174535.7-285357 266.39873 -28.89938  9.5e-07  7.1e-08
174535.7-285811 266.39913 -28.96983  1.6e-09  5.5e-07
174535.7-285855 266.39895 -28.98203  6.4e-09  1.6e-07
174535.7-285955 266.39880 -28.99875  3.8e-09  2.0e-07
174535.7-290109 266.39902 -29.01929 -4.7e-10  6.1e-07
174535.7-290114 266.39883 -29.02073 -1.6e-09  3.2e-07
174535.7-290258 266.39902 -29.04972  6.2e-09  2.4e-07
174535.8-285645 266.39938 -28.94600 -6.0e-09  2.2e-07
174535.8-285915 266.39916 -28.98754 -4.7e-10  3.6e-07
174535.8-285955 266.39951 -28.99875 -1.2e-11  1.9e-07
174535.8-290018 266.39941 -29.00503  9.8e-09  5.6e-07
174535.8-290030 266.39934 -29.00837  3.1e-08  1.1e-07
174535.8-290047 266.39926 -29.01314  1.5e-09  2.1e-07
174535.8-290104 266.39932 -29.01779 -1.0e-08  7.3e-07
174535.8-290107 266.39913 -29.01874 -5.2e-09  2.6e-07
174535.8-290159 266.39945 -29.03328  5.2e-09  2.2e-07
174535.8-290236 266.39942 -29.04354  6.1e-09  4.0e-07
174535.8-290250 266.39923 -29.04742  8.7e-09  4.8e-07
174535.8-290417 266.39933 -29.07165 -1.6e-08  9.5e-08
174535.8-290431 266.39917 -29.07544  6.7e-09  7.3e-08
174535.8-290559 266.39926 -29.09999 -4.3e-08  4.4e-07
174535.8-290648 266.39941 -29.11335  3.5e-07 -2.6e-08
174535.9-285706 266.39982 -28.95166 -6.2e-09  2.3e-07
174535.9-285740 266.39950 -28.96114 -1.2e-08  1.6e-07
174535.9-285819 266.39979 -28.97196 -1.5e-08  3.2e-07
174535.9-285920 266.39956 -28.98906 -1.1e-08  1.6e-07
174535.9-290048 266.39965 -29.01358  1.6e-08  2.0e-07
174535.9-290142 266.39979 -29.02861  1.8e-09  9.9e-08
174535.9-290246 266.39962 -29.04642  4.9e-09  3.4e-07
174536.0-285410 266.40035 -28.90282 -1.3e-08  5.9e-07
174536.0-285653 266.40039 -28.94831 -9.5e-09  1.9e-07
174536.0-285756 266.40020 -28.96563  4.6e-09  2.7e-07
174536.0-285824 266.40015 -28.97356 -1.2e-08  4.4e-07
174536.0-285851 266.40035 -28.98085 -1.9e-08  3.2e-07
174536.0-285933 266.40017 -28.99272 -3.7e-09  3.3e-07
174536.0-290037 266.40013 -29.01036  2.1e-09  1.2e-07
174536.0-290047 266.40003 -29.01309  8.3e-09  4.9e-07
174536.0-290051 266.40035 -29.01427 -1.9e-09  4.8e-07
174536.0-290253 266.40026 -29.04823 -2.4e-09  6.7e-07
174536.0-290432 266.40018 -29.07566 -1.7e-09  4.2e-07
174536.0-290434 266.40036 -29.07634  1.6e-09  9.1e-07
174536.1-285500 266.40073 -28.91674 -2.7e-08  1.1e-06
174536.1-285638 266.40059 -28.94407  6.0e-07  1.9e-05
174536.1-285653 266.40041 -28.94830 -1.2e-08  2.1e-07
174536.1-285731 266.40043 -28.95862 -6.5e-09  2.6e-07
174536.1-285733 266.40077 -28.95930 -9.8e-09  2.2e-07
174536.1-285748 266.40061 -28.96347 -3.8e-10  2.1e-07
174536.1-285812 266.40043 -28.97009  9.3e-09  2.1e-07
174536.1-285818 266.40075 -28.97186  9.8e-09  2.1e-07
174536.1-285832 266.40065 -28.97578 -1.4e-08  1.2e-07
174536.1-290107 266.40074 -29.01888  2.8e-08  5.8e-08
174536.1-290120 266.40056 -29.02246 -9.1e-09  2.3e-07
174536.1-290132 266.40060 -29.02574 -1.5e-08  4.4e-07
174536.1-290149 266.40073 -29.03038 -1.8e-09  8.1e-07
174536.1-290238 266.40080 -29.04408  9.1e-09  2.3e-07
174536.1-290256 266.40074 -29.04891  9.4e-10  1.3e-07
174536.1-290315 266.40040 -29.05437 -4.2e-09  7.2e-08
174536.1-290806 266.40045 -29.13516 -3.4e-08  4.6e-07
174536.2-285515 266.40094 -28.92111 -1.9e-08  3.3e-07
174536.2-285647 266.40096 -28.94648  1.8e-08  1.5e-08
174536.2-285714 266.40105 -28.95396 -6.1e-09  4.1e-07
174536.2-285838 266.40119 -28.97726  6.8e-09  2.1e-07
174536.2-285846 266.40102 -28.97952  8.4e-09  6.0e-08
174536.2-285916 266.40085 -28.98803  1.6e-09  2.0e-07
174536.2-285930 266.40098 -28.99187 -1.4e-08  2.3e-07
174536.2-290030 266.40101 -29.00847  2.5e-08  4.4e-07
174536.2-290036 266.40090 -29.01006  4.0e-09  3.5e-07
174536.2-290142 266.40107 -29.02851  7.5e-08 -9.7e-09
174536.2-290209 266.40125 -29.03598 -6.9e-09  2.8e-07
174536.2-290232 266.40112 -29.04242  1.5e-09  1.6e-07
174536.2-290312 266.40122 -29.05341 -4.9e-09  2.9e-07
174536.2-290412 266.40116 -29.07012 -2.3e-09  2.4e-07
174536.2-290458 266.40098 -29.08293 -1.8e-08  2.9e-07
174536.3-285538 266.40147 -28.92725  3.7e-09  4.2e-07
174536.3-285545 266.40151 -28.92939  1.5e-07  1.8e-07
174536.3-285810 266.40160 -28.96963 -3.9e-09  1.9e-07
174536.3-285938 266.40139 -28.99403  4.5e-09  2.1e-07
174536.3-285955 266.40141 -28.99865  1.0e-08  6.4e-07
174536.3-290035 266.40151 -29.00997  3.5e-09  3.6e-07
174536.3-290111 266.40152 -29.01981  1.7e-07  3.7e-08
174536.3-290145 266.40150 -29.02929  4.0e-09  4.8e-07
174536.3-290222 266.40132 -29.03964  2.3e-08  4.9e-07
174536.3-290358 266.40134 -29.06621  5.0e-09  5.4e-07
174536.4-285623 266.40167 -28.93971  3.5e-09  2.1e-07
174536.4-285844 266.40206 -28.97905  9.5e-09  1.3e-07
174536.4-290020 266.40163 -29.00577  3.4e-08  2.6e-07
174536.4-290024 266.40173 -29.00671  2.7e-09  3.5e-07
174536.4-290053 266.40191 -29.01495  2.4e-08  5.1e-07
174536.4-290100 266.40163 -29.01670  1.3e-08  2.2e-07
174536.4-290114 266.40177 -29.02071 -1.4e-09  3.0e-07
174536.4-290151 266.40173 -29.03111 -3.1e-09  2.9e-07
174536.4-290210 266.40206 -29.03616  6.7e-09  8.9e-07
174536.4-290227 266.40185 -29.04104  5.4e-10  1.2e-07
174536.4-290304 266.40192 -29.05130  5.8e-10  1.7e-07
174536.4-290545 266.40176 -29.09601  9.2e-08  1.2e-06
174536.4-290644 266.40207 -29.11229  9.8e-09  3.4e-07
174536.5-285842 266.40213 -28.97852  2.7e-09  1.3e-07
174536.5-285849 266.40247 -28.98044 -4.3e-09  1.8e-07
174536.5-285904 266.40215 -28.98469 -2.1e-10  8.0e-08
174536.5-285954 266.40215 -28.99843  1.1e-08  4.2e-07
174536.5-290010 266.40241 -29.00290 -2.6e-08  3.3e-07
174536.5-290016 266.40246 -29.00462  2.2e-08  3.1e-07
174536.5-290031 266.40226 -29.00863 -1.2e-08  4.1e-07
174536.5-290202 266.40212 -29.03415  1.7e-08  5.0e-07
174536.5-290308 266.40231 -29.05223  5.9e-09  1.5e-07
174536.6-285745 266.40286 -28.96271  5.5e-08  2.3e-08
174536.6-285826 266.40289 -28.97413 -9.9e-09  7.9e-07
174536.6-285903 266.40288 -28.98444 -7.8e-09  9.2e-07
174536.6-290058 266.40251 -29.01627  7.8e-09  2.2e-07
174536.6-290109 266.40267 -29.01925  6.7e-09  2.3e-07
174536.6-290132 266.40269 -29.02575  2.9e-09  1.5e-07
174536.7-285831 266.40318 -28.97551  2.3e-09  3.1e-07
174536.7-285847 266.40296 -28.97986 -4.1e-09  2.9e-07
174536.7-290107 266.40322 -29.01884  1.5e-08  2.0e-07
174536.7-290121 266.40323 -29.02256  1.0e-08  1.2e-07
174536.7-290438 266.40307 -29.07751 -6.4e-09  4.0e-07
174536.8-285729 266.40354 -28.95834  4.8e-09  1.3e-07
174536.8-285839 266.40367 -28.97756  1.5e-08  4.6e-07
174536.8-285914 266.40349 -28.98738 -7.9e-09  3.4e-07
174536.8-285924 266.40341 -28.99016 -2.3e-09  2.2e-07
174536.8-285940 266.40340 -28.99455 -1.3e-09  2.2e-07
174536.8-285946 266.40375 -28.99624  2.2e-08  2.4e-07
174536.8-285954 266.40358 -28.99836  5.9e-09  1.8e-07
174536.8-290002 266.40339 -29.00056  2.2e-08  1.7e-07
174536.8-290042 266.40355 -29.01192  6.1e-09  7.1e-07
174536.8-290114 266.40357 -29.02067  1.0e-08  2.5e-07
174536.8-290117 266.40357 -29.02162  7.0e-09  1.5e-07
174536.8-290125 266.40368 -29.02375  1.3e-08  2.5e-07
